title,cites,year,pubid,id
Desarrollo de una red neuronalartificial para la identificación de posibles deudores morosos,0,2015,d1gkVwhDpl0C,2-1985
LA INVESTIGACIÓN,0,2014,rO6llkc54NcC,2-1986
Sistema experto para la identificación del riesgo de muerte por COVID-19,0,NA,l7t_Zn2s7bgC,2-1987
Objetos virtuales de aprendizaje: un análisis bibliométrico,0,NA,K3LRdlH-MEoC,2-1988
Predicción del riesgo de muerte por COVID-19 con Machine Learning,0,NA,WbkHhVStYXYC,2-1989
Inteligencia Artificial en la Medicina: un Caso de Aplicación,0,NA,nb7KW1ujOQ8C,2-1990
Strategic foresight: a case of application in power generating companies,0,NA,P5F9QuxV20EC,2-1991
Efectos del confinamiento familiar en la población universitaria1,0,NA,1sJd4Hv_s6UC,2-1992
Predicción del rendimiento académico con redes neuronales artificiales,0,NA,CHSYGLWDkRkC,2-1993
Software para la rehabilitación neuropsicológica de infractores con personalidad antisocial,0,NA,xtRiw3GOFMkC,2-1994
Metodología para predecir el desempeño estudiantil en cursos universitarios virtuales a distancia,0,NA,NhqRSupF_l8C,2-1995
Machine Learning aplicado a la predicción del riesgo de muerte por COVID-19 Machine Learning applied to the prediction of death risk by COVID-19,0,NA,a0OBvERweLwC,2-1996
Gamificación en la enseñanza de Técnicas de Elicitación de Requisitos,0,NA,u_35RYKgDlwC,2-1997
DEVELOPMENT OF AN ARTIFICIAL NEURAL NETWORK FOR THE IDENTIFICATION OF POSSIBLE DEFAULTING...,0,NA,J_g5lzvAfSwC,2-1998
Minería de Datos Aplicada a la Detección de la Deserción en Adolescentes Infractores Data Mining Applied to the Detection of Desertion in...,0,NA,O3NaXMp0MMsC,2-1999
Simulation Model of Investment Strategies for Colombian Potato Farmers,0,NA,GnPB-g6toBAC,2-2000
CREATION OF A VIRTUAL LEARNING OBJECT FOR THE PROJECT RISK MANAGEMENT,0,NA,BqipwSGYUEgC,2-2001
Forecasting Electricity Demand for Small Colombian Populations. Pronóstico de la demanda de electricidad para...,0,NA,YFjsv_pBGBYC,2-2002
Content Management Systems (CMS): a systematic literature review,0,NA,NMxIlDl6LWMC,2-2003
Intelligent tutorial system for learning of basic and operational Math Sistema tutorial inteligente para la enseñanza de las matemáticas básicas y operativas,0,NA,isC4tDSrTZIC,2-2004
Sistema experto para el diagnóstico del Cáncer de Próstata,0,NA,R3hNpaxXUhUC,2-2005
Minería de texto sobre rituales Incas: el caso de los niños de Llullaillaco,0,NA,HDshCWvjkbEC,2-2006
"El nuevo rol de los colaboradores en entornos empresariales, tras la implementación de políticas de salario emocional: caso JC. Ramírez",0,NA,mB3voiENLucC,2-2007
Sistema experto para el diagnóstico de enfermedades mentales,0,NA,hFOr9nPyWt4C,2-2008
Alimentación y química cerebral: un análisis relacional,0,NA,-f6ydRqryjwC,2-2009
A Bibliometric Analysis of the Learning Analytics Application in the Education,0,NA,dhFuZR0502QC,2-2010
A Text Mining Approach of the Femicide in Colombia and Mexico: A Comparative Analysis,0,NA,9ZlFYXVOiuMC,2-2011
Construcción de un objeto virtual de aprendizaje para la enseñanza de la dinámica de sistemas,0,NA,4DMP91E08xMC,2-2012
M-learning y matemáticas financieras: un caso de aplicación,0,NA,aqlVkmm33-oC,2-2013
CREATION OF A VIRTUAL LEARNING OBJECT FOR THE PROJECT RISK MANAGEMENT,0,NA,roLk4NBRz8UC,2-2014
SISTEMAS EXPERTOS: UNA HERRAMIENTA PARA LA GESTIÓN SOCIO AMBIENTAL DE PROYECTOS DE INFRAESTRUCTURA EXPERT SYSTEMS: A TOOL FOR SOCIOENVIRONMENTAL MANAGEMENTOF INFRASTRUCTURE …,0,NA,_FxGoFyzp5QC,2-2015
Dinámica de sistemas e inteligencia artificial aplicada,0,NA,YsMSGLbcyi4C,2-2016
MODELO DE SIMULACIÓN PARA LA PREDICCIÓN DE LA POBLACIÓN EN CENTROS DE ATENCIÓN ESPECIALIZADOS PARA MENORES INFRACTORES,0,NA,Y0pCki6q_DkC,2-2017
Uso de recursos TIC en la enseñanza de las matemáticas: retos y perspectivas,169,2018,2osOgNQ5qMEC,2-2018
Riesgo e Ideación Suicida y su Relación con la Impulsividad y la Depresión en Adolescentes Escolares,41,2020,W7OEmFMy1HYC,2-2019
Predictores psicológicos del riesgo suicida en estudiantes universitarios.,39,2019,IjCSPb-OGe4C,2-2020
"“Hasta la vista, baby”–will machine learning terminate human literature reviews in entrepreneurship?",10,2021,0EnyYjriUFMC,2-2021
"Detección temprana de ideación suicida e identificación de los factores de riesgo asociados, en adolescentes de dos Unidades Educativas del sur de la ciudad de Quito en el …",9,2018,5nxA0vEk-isC,2-2022
"Uso de recursos TIC en la enseñanza de las matemáticas: retos y perspectivas. Entramado, 14 (2), 198-214",7,2018,MXK_kJrjxJIC,2-2023
Competencias en networking: perspectivas desde una revisión literaria,1,2021,ufrVoPGSRksC,2-2024
Enfoque multidimensional para el estudio de la pobreza: Perspectivas desde una revisión sistemática de literatura multidimensional,1,2020,roLk4NBRz8UC,2-2025
Saúde mental em jovens universitários: relatos da infância,1,2017,UebtZRa9Y70C,2-2026
COVID-19 AS A STUDY OF POVERTY IN LATIN AMERICA IN 2021,0,2021,kNdYIx-mwKoC,2-2027
COVID-19 COMO UM ESTUDO DE POBREZA NA AMÉRICA LATINA EM 2021,0,2021,3fE2CSJIrl8C,2-2028
Risk and suicidal ideation and its relationship with impulsivity and depression in school adolescent [Riesgo e Ideación Suicida y su Relación con la Impulsividad y la Depresión …,0,2020,LkGwnXOMwfcC,2-2029
Enfoque multidimensional para el estudio de la pobreza: perspectivas desde una revisión sistemática de literatura,0,2020,_FxGoFyzp5QC,2-2030
Psychological predictors of suicide risk in university students [Predictores psicológicos del riesgo suicida en estudiantes universitarios],0,2019,Se3iqnhoufwC,2-2031
El emprendimiento femenino desde un punto de vista histórico,0,2019,WF5omc3nYNoC,2-2032
Elementos básicos de matemáticas con herramientas interactivas,0,2018,8k81kl-MbHgC,2-2033
Acerca de las bifurcaciones de un convertidor ZAD-Ćuk,0,2017,d1gkVwhDpl0C,2-2034
Análisis de la dinámica de un convertidor CUK controlado con ZAD y PWMC,0,2017,u-x6o8ySG0sC,2-2035
Existencia y Estabilidad de Órbitas 1–Periódicas en un Convertidor Cuk con Estrategia ZAD,0,2016,Tyk-4Ss8FVUC,2-2036
Módulo de razonamiento cuantitativo saber pro,0,2015,hqOjcs7Dif8C,2-2037
"Effect of the Fuels Glycine, Urea and Citric Acid on Synthesis of the Ceramic Pigment ZnCr2O4 by Solution Combustion",28,2015,9yKSN-GCB0IC,2-2038
Síntesis y caracterización de pigmentos tipo espinela CuCr2O4 a través del método autocombustión en solución,8,2012,8k81kl-MbHgC,2-2039
Color prediction in ceramic enamels using the kubelka munk model,4,2015,IjCSPb-OGe4C,2-2040
Green Inorganic Pigment Production with Spinel Structure CoCr2O4 by Solution Combustion Synthesis,3,2019,W7OEmFMy1HYC,2-2041
Properties of Ceramic Pigment Zn0.5Cu0.5Cr2O4 Synthesized by Solution Combustion Method,2,2016,LkGwnXOMwfcC,2-2042
Green inorganic pigment production with spinel structureCoCr2O4by solution combustion synthesis,1,2019,u-x6o8ySG0sC,2-2043
"Síntesis y caracterización de pigmentos inorgánicos azules CoAl1. 95Cr0. 05O4 y Zn0, 8Co0, 2Al2O4 por combustión en solución",1,2018,2osOgNQ5qMEC,2-2044
Synthesis and characterization of the FeCr2O4 spinel,1,2015,_FxGoFyzp5QC,2-2045
Síntesis y caracterización de la Espinela FeCr2O4,1,2015,ufrVoPGSRksC,2-2046
Síntesis de la espinela ZnCrxFe2-xO4 (0≤ x≤ 1) por combustión en solución y estudio termodinâmico de la estabilidad de fases,0,2018,Y0pCki6q_DkC,2-2047
Synthesis of spinel zncrxfe2-xo4 (0≤ x≤ 1) by combustion in solution and thermodynamic study of phase stability,0,2018,qjMakFHDy7sC,2-2048
Síntesis de la espinela ZnCrxFe2-xO4 (0≤ x≤ 1) por combustión en solución y estudio termodinámico de la estabilidad de fases,0,2018,Se3iqnhoufwC,2-2049
Preparation and characterization of ceramic pigment CuCr2O4 by alternative methods of synthesis: normal micelles and citrate gel,0,2016,kNdYIx-mwKoC,2-2050
Obtención y caracterización del pigmento cerámico CuCr2O4 por los métodos alternativos de síntesis: micelas normales y gel citrato,0,2016,WF5omc3nYNoC,2-2051
Obtención de Pigmentos Inorgánicos para la Industria Cerámica por Síntesis Alternativa de Combustión en Solución,0,2015,eQOLeE2rZwMC,2-2052
Síntesis y caracterización de la Espinela FeCr2O4,0,2015,UebtZRa9Y70C,2-2053
Aplicación del modelo de color kubelka-munk en esmaltes de cerámica tradicional,0,2014,Tyk-4Ss8FVUC,2-2054
PIGMENTOS CERÁMICOS CON ESTRUCTURA ESPINELA ZnCr2O4 Y cucr2o4 SINTETIZADOS POR LA RUTA DE REACCIÓN EN MICELAS NORMALES,0,2014,0EnyYjriUFMC,2-2055
"Synthesis and characterization of CuCr2O4 spinel type pigments, by the use of the in solution auto combustion method",0,2012,hqOjcs7Dif8C,2-2056
Síntesis y caracterización de pigmentos tipo espinela CuCr2O4 a través del método autocombustión en solución,0,2012,YsMSGLbcyi4C,2-2057
Síntesis y caracterización de pigmentos tipo espinela CuCr2O4 a través del método autocombustión en solución,0,2012,UeHWp8X0CEIC,2-2058
"Obtención de pigmentos cerámicos tipo espinela ZnxCu1-xCr2O4, a partir de los métodos alternativos: reacción de combustión en solución y reacción en microemulsión",0,NA,3fE2CSJIrl8C,2-2059
Estudio de las propiedades ópticas de pigmentos inorgánicos con estructura tipo NASICON Mg0. 5Ti2 (PO4) 3 sintetizados por combustión en solución y dopados parcialmente con …,0,NA,MXK_kJrjxJIC,2-2060
"Sepúlveda', Juan Camilo Restrepo Gutierrez"". Oscar Jaime Restrepo Baena"" National University of Colombia. Faculty of Mines.",0,NA,roLk4NBRz8UC,2-2061
"Degradation of highly consumed fluoroquinolones, penicillins and cephalosporins in distilled water and simulated hospital wastewater by UV254 and UV254/persulfate processes",125,2017,WHdLCjDvYFkC,2-2062
The abatement of indigo carmine using active chlorine electrogenerated on ternary Sb2O5-doped Ti/RuO2-ZrO2 anodes in a filter-press FM01-LC reactor,50,2015,cK4Rrx0J3m0C,2-2063
Isomerization Energy Decomposition Analysis for Highly Ionic Systems: Case Study of Starlike E5Li7+ Clusters,50,2013,UeHWp8X0CEIC,2-2064
Microstructural and electrochemical analysis of Sb2O5 doped-Ti/RuO2-ZrO2 to yield active chlorine species for ciprofloxacin degradation,49,2016,nRpfm8aw39MC,2-2065
Structure-reactivity relationship in the degradation of three representative fluoroquinolone antibiotics in water by electrogenerated active chlorine,46,2017,1taIhTC69MYC,2-2066
Exploiting electronic strategies to stabilize a planar tetracoordinate carbon in cyclic aromatic hydrocarbons,35,2017,wKETBy42zhYC,2-2067
"Degradation of the emerging concern pollutant ampicillin in aqueous media by sonochemical advanced oxidation processes-Parameters effect, removal of antimicrobial activity and …",32,2020,LPtt_HFRSbwC,2-2068
Selective catalytic activation of acetylene by a neutral gold cluster of experimentally known gas-phase geometry,22,2015,zCSUwVk65WsC,2-2069
"Solar photo-Fenton treatment of carbofuran: analysis of mineralization, toxicity, and organic by-products",22,2012,2osOgNQ5qMEC,2-2070
A relativistic study of the electronic and magnetic properties of cerocene and thorocene and its anions,20,2012,u5HHmVD_uO8C,2-2071
Exploring the potential energy surface of small lead clusters using the gradient embedded genetic algorithm and an adequate treatment of relativistic effects,18,2018,owLR8QvbtFgC,2-2072
Potential Energy Surfaces of WC6 Clusters in Different Spin States,14,2014,Tyk-4Ss8FVUC,2-2073
Spin–Orbit Coupling Effects in AumPtn Clusters (m + n = 4),13,2016,MpfHP-DdYjUC,2-2074
Antenna Effect by Organometallic Chromophores in Bimetallic d–f Complexes,10,2013,IjCSPb-OGe4C,2-2075
Spin–orbit effects on the optical and magnetic properties of cerium (III) hexahalides,7,2011,d1gkVwhDpl0C,2-2076
Dataset on application of electrochemical and photochemical processes for sulfacetamide antibiotic elimination in water,6,2020,3NQIlFlcGxIC,2-2077
Activation and diffusion of ammonia borane hydrogen on gold tetramers,6,2018,CB2v5VPnA5kC,2-2078
"Bonding, energetic, electronic delocalization and optical properties of MCp3 complexes, where M= Sc, Y, La, Ac, Lu, Ce, Yb and Th",6,2012,qjMakFHDy7sC,2-2079
Up-Conversion and Migration by Energy Transfer: A Mixed Model for Doped Luminescent Solids,6,2012,u-x6o8ySG0sC,2-2080
Electronic and magnetic properties of the [Ni (salophen)]: An experimental and DFT study,5,2018,PYBJJbyH-FwC,2-2081
Isoelectronic substitution from Si52− to Al5H52−: Exploration of the series Si5− n (AlH) n2−(n= 0–5),4,2016,7Hz3ACDFbsoC,2-2082
A Microscopic− Macroscopic Analysis for Mixed Energy Transfer Schemes in Doped Amorphous Solids,3,2010,9yKSN-GCB0IC,2-2083
"Reply to the ‘Comment on “Exploiting electronic strategies to stabilize a planar tetracoordinate carbon in cyclic aromatic hydrocarbons”’by VS Thimmakondu, Chem. Commun., 2019",2,2019,Br1UauaknNIC,2-2084
Theoretical design of stable hydride clusters: isoelectronic transformation in the E n Al 4− n H 7+ n− series,2,2017,kw52XkFRtyQC,2-2085
Structure and bonding in WC n (n= 2–5) clusters,2,2016,j7_hQOaDUrUC,2-2086
"Insights on the structural and electronic properties of ScC n+, YC n+, LaC n+(n= 3–6) systems",1,2016,7BrZ7Jt4UNcC,2-2087
Relativistic effects on the energetic stability of    Pb 5 clusters,0,2020,CdxZDUztZiMC,2-2088
"Structural, thermodynamic and kinetic factors in the desorption/absorption of a hydrogen molecule in the M 3 AlH 10− x Na (M= Be or Mg; x= 0 or 2) hydrides",0,2019,hsZV8lGYWTMC,2-2089
"Theoretical design of stable hydride clusters: isoelectronic transformation in the EnAl4-nH7+ n-series (vol 7, pg 16069, 2017)",0,2017,WC9gN4BGCRcC,2-2090
Funcion de distribucion para la n-esima particula más próxima en una coleccion Alazar,0,2008,zYLM7Y9cAGgC,2-2091
Contribuciones de la economía solidaria al desarrollo local: el caso del altiplano norte del departamento de Antioquia,32,2009,2osOgNQ5qMEC,2-2092
Las quemas como método de preparación de sitio en plantaciones forestales y algunos efectos en el suelo,4,1994,Y0pCki6q_DkC,2-2093
Elementos Básicos de Estadística Descriptiva,2,2016,LkGwnXOMwfcC,2-2094
ÁMBITOS SOCIOECONÓMICOS DE LOS MUNICIPIOS COLOMBIANOS: UNA MIRADA DESDE EL ORDENAMIENTO TERRITORIAL,1,2014,ufrVoPGSRksC,2-2095
Guía Didáctica Y Módulo,1,2008,u5HHmVD_uO8C,2-2096
LA INVESTIGACIÓN,0,2014,WF5omc3nYNoC,2-2097
PRUEBA RAZONAMIENTO CUANTITATIVO PARA ASPIRANTES DE LA FUNLAM,0,2013,9yKSN-GCB0IC,2-2098
ENCUENTRO NACIONAL DE INVESTIGACIÓN,0,2013,d1gkVwhDpl0C,2-2099
Monitorización de la presión intracraneal,0,1982,hqOjcs7Dif8C,2-2100
IMPLEMENTACIÓN DEL PLAN INSTITUCIONAL DE GESTIÓN AMBIENTAL EN LA FUNDACIÓN UNIVERSITARIA LUIS AMIGÓ,0,NA,0EnyYjriUFMC,2-2101
I. Encuentro de la Red de Asentamientos Populares: aportes teórico-metodológicos para la reflexión sobre políticas públicas de acceso al hábitat,0,NA,UebtZRa9Y70C,2-2102
HACIA LA TRANSFORMACIÓN DE LA DINÁMICA INVESTIGATIVA,0,NA,roLk4NBRz8UC,2-2103
Metodologías y métodos para la construcción de ontologías,53,2012,WF5omc3nYNoC,2-2104
Propuesta de un generador de aplicaciones educativas basadas en televisión digital usando arquitectura de cómputo en la nube,25,2014,fEOibwPWpKIC,2-2105
Desarrollo de una ontología en el contexto de la web semántica a partir de un tesauro documental tradicional,18,2006,Y0pCki6q_DkC,2-2106
Fraud detection-oriented operators in a data warehouse based on forensic accounting techniques,13,2018,4MWp96NkSFoC,2-2107
SABIOS: una aplicación de la Web semántica para la gestión de documentos digitales,10,2007,UeHWp8X0CEIC,2-2108
Desarrollo e implementación de un sistema de visión artificial basado en lenguajes de uso libre para un sistema seleccionador de productos de un Centro Integrado de Manufactura …,9,2016,7T2F9Uy0os0C,2-2109
Un caso práctico de aplicación de una metodología para laboratorios virtuales,7,2014,eMMeJKvmdy0C,2-2110
Lyrebird: A Learning Object Repository Based on a Domain Taxonomy Model,7,2013,zYLM7Y9cAGgC,2-2111
Reactive planning to compose learning routes in uncertain environments,5,2015,WqliGbK-hY8C,2-2112
A MOBILE ROBOT AUTONOMO FOLLOWER LINE UN ROBOT MÓVIL AUTÓNOMO SEGUIDOR DELÍNEA,5,2014,vbGhcppDl1QC,2-2113
Recent Progress in Data Engineering and Internet Technology. Vol. 156 of Lecture Notes in Electrical Engineering,5,2013,kz9GbA2Ns4gC,2-2114
Methodologies and methods for building ontologies,5,2012,ILKRHgRFtOwC,2-2115
